,avg_cur_bal,acc_open_past_24mths,inq_last_12m,total_cu_tl,inq_fi,total_rev_hi_lim,all_util,max_bal_bc,open_rv_24m,open_rv_12m,total_bal_il,open_il_24m,open_il_12m,open_act_il,open_acc_6m,tot_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,total_bc_limit,total_bal_ex_mort,tot_hi_cred_lim,pct_tl_nvr_dlq,num_tl_op_past_12m,tot_coll_amt,num_sats,num_rev_accts,num_op_rev_tl,num_il_tl,num_bc_tl,num_bc_sats,num_actv_rev_tl,num_actv_bc_tl,num_accts_ever_120_pd,num_rev_tl_bal_gt_0,last_fico_range_low,last_fico_range_high,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,total_il_high_credit_limit,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,fico_range_high,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_acc,last_pymnt_amnt,last_pymnt_d,last_credit_pull_d,term,grade,loan_status,home_ownership,verification_status,purpose,addr_state,sub_grade
162,2236.0,2.0,0.0,1.0,0.0,55800.0,35.0,2558.0,1.0,1.0,17850.0,1.0,0.0,5.0,1.0,29071.0,175.0,1.0,1.0,0.0,51800.0,29071.0,83916.0,100.0,1.0,0.0,13.0,12.0,8.0,5.0,9.0,6.0,7.0,6.0,0.0,7.0,720.0,724.0,13150.0,13150.0,13150.0,5.32,396.01,40000.0,20.25,0.0,765.0,28116.0,0.0,13.0,0.0,11221.0,20.1,769.0,0.0,0.0,14233.381267333,14233.38,13150.0,1083.38,17.0,1966.79,Sep-2018,Sep-2018, 36 months,A,Fully Paid,RENT,Not Verified,major_purchase,TX,A1
163,2645.0,8.0,0.0,0.0,0.0,19300.0,68.0,8479.0,2.0,1.0,8657.0,6.0,0.0,1.0,0.0,21160.0,245.0,12.0,12.0,1.0,16600.0,21160.0,31300.0,95.5,1.0,0.0,8.0,8.0,7.0,59.0,6.0,5.0,6.0,5.0,0.0,6.0,690.0,694.0,5600.0,5600.0,5600.0,9.17,178.53,48000.0,19.85,0.0,660.0,12000.0,0.0,8.0,0.0,12503.0,64.8,664.0,0.0,0.0,6067.3937075984,6067.39,5600.0,467.39,68.0,3930.74,Feb-2017,Mar-2019, 36 months,B,Fully Paid,RENT,Source Verified,credit_card,TX,B2
164,16910.0,6.0,2.0,0.0,0.0,51000.0,56.0,9895.0,4.0,4.0,21499.0,2.0,1.0,1.0,3.0,186007.0,187.0,5.0,5.0,2.0,14800.0,42538.0,234163.0,84.0,5.0,0.0,11.0,15.0,9.0,8.0,9.0,3.0,6.0,3.0,0.0,6.0,710.0,714.0,23000.0,23000.0,23000.0,9.8,739.99,90247.0,17.09,0.0,680.0,25000.0,0.0,11.0,0.0,21039.0,41.3,684.0,0.0,0.0,26429.036435322203,26429.04,23000.0,3429.04,25.0,7176.79,Apr-2018,Mar-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,credit_card,VA,B3
165,8061.0,8.0,0.0,0.0,0.0,35100.0,76.0,4651.0,4.0,2.0,96200.0,4.0,2.0,4.0,2.0,112859.0,316.0,2.0,2.0,4.0,29600.0,112859.0,148478.0,100.0,4.0,0.0,14.0,15.0,10.0,6.0,7.0,7.0,6.0,6.0,0.0,6.0,680.0,684.0,12600.0,12600.0,12600.0,14.85,298.77,175000.0,11.75,0.0,690.0,113378.0,0.0,14.0,1.0,16659.0,47.5,694.0,0.0,0.0,13031.39,13031.39,12600.0,431.39,25.0,12758.61,Mar-2016,Sep-2017, 60 months,C,Fully Paid,MORTGAGE,Not Verified,credit_card,MD,C5
166,43498.0,4.0,6.0,1.0,1.0,9400.0,91.0,5035.0,1.0,0.0,46985.0,2.0,2.0,2.0,2.0,260988.0,182.0,15.0,4.0,3.0,9400.0,52824.0,271533.0,100.0,2.0,0.0,6.0,6.0,2.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,700.0,704.0,11000.0,11000.0,11000.0,16.59,389.94,55000.0,16.85,0.0,735.0,47275.0,0.0,6.0,0.0,5739.0,61.1,739.0,0.0,0.0,13579.4638809341,13579.46,11000.0,2579.46,14.0,4826.13,Dec-2017,Mar-2019, 36 months,D,Fully Paid,MORTGAGE,Source Verified,debt_consolidation,IL,D2
167,10293.0,5.0,0.0,0.0,0.0,23400.0,82.0,2799.0,5.0,4.0,73862.0,0.0,0.0,2.0,3.0,82347.0,32.0,1.0,1.0,0.0,22400.0,82347.0,83833.0,100.0,4.0,972.0,8.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,0.0,6.0,690.0,694.0,4000.0,4000.0,4000.0,11.99,132.84,41501.0,12.9,0.0,685.0,60433.0,0.0,8.0,0.0,8485.0,36.3,689.0,0.0,0.0,4742.9995825486,4743.0,4000.0,743.0,12.0,1030.14,Jun-2018,Mar-2019, 36 months,C,Fully Paid,RENT,Source Verified,debt_consolidation,NY,C1
168,18797.0,5.0,3.0,7.0,1.0,38600.0,59.0,6713.0,4.0,3.0,99376.0,1.0,1.0,3.0,2.0,300744.0,142.0,0.0,0.0,1.0,16700.0,118194.0,355426.0,100.0,4.0,0.0,16.0,22.0,12.0,31.0,6.0,3.0,5.0,3.0,0.0,7.0,725.0,729.0,20000.0,20000.0,20000.0,13.44,459.58,75000.0,20.67,0.0,715.0,115296.0,1.0,16.0,0.0,18818.0,48.8,719.0,8917.39,8917.39,17426.71,17426.71,11082.61,6344.1,54.0,459.58,Feb-2019,Mar-2019, 60 months,C,Current,MORTGAGE,Not Verified,debt_consolidation,MT,C3
169,3939.0,3.0,3.0,0.0,0.0,48700.0,62.0,13008.0,2.0,2.0,9465.0,1.0,0.0,1.0,1.0,39394.0,180.0,4.0,4.0,0.0,44200.0,39394.0,63700.0,100.0,2.0,0.0,10.0,19.0,9.0,1.0,13.0,7.0,5.0,5.0,0.0,5.0,685.0,689.0,20000.0,20000.0,20000.0,11.48,659.33,60000.0,22.62,0.0,685.0,15000.0,2.0,10.0,0.0,29929.0,61.5,689.0,0.0,0.0,23657.70147472569,23657.7,20000.0,3657.7,20.0,3250.36,Sep-2018,Mar-2019, 36 months,B,Fully Paid,RENT,Not Verified,debt_consolidation,VA,B5
170,8407.0,3.0,3.0,1.0,3.0,41000.0,61.0,4960.0,1.0,1.0,18315.0,2.0,1.0,3.0,2.0,134518.0,230.0,5.0,4.0,1.0,18900.0,42714.0,197909.0,93.3,2.0,0.0,17.0,22.0,13.0,7.0,11.0,4.0,10.0,4.0,0.0,11.0,690.0,694.0,10000.0,10000.0,10000.0,9.17,318.79,59307.0,32.7,1.0,690.0,28935.0,1.0,17.0,0.0,24399.0,59.5,694.0,0.0,0.0,11502.4972223944,11502.5,10000.0,1502.5,30.0,638.18,Dec-2018,Dec-2018, 36 months,B,Fully Paid,MORTGAGE,Not Verified,credit_card,OH,B2
171,21458.0,11.0,10.0,1.0,2.0,15800.0,79.0,2127.0,6.0,3.0,31456.0,3.0,2.0,1.0,5.0,236037.0,100.0,4.0,2.0,8.0,7200.0,37525.0,247115.0,96.2,7.0,0.0,11.0,13.0,9.0,5.0,4.0,2.0,4.0,2.0,0.0,4.0,500.0,504.0,18850.0,18850.0,18850.0,21.48,714.83,55000.0,15.56,0.0,700.0,31815.0,2.0,11.0,0.0,6069.0,38.4,704.0,0.0,0.0,4304.22,4304.22,2323.07,1909.67,26.0,35.74,Aug-2016,Jul-2017, 36 months,E,Charged Off,MORTGAGE,Not Verified,debt_consolidation,NV,E5
172,7201.0,13.0,1.0,3.0,0.0,77300.0,47.0,7622.0,11.0,5.0,18450.0,2.0,1.0,1.0,3.0,129615.0,315.0,1.0,1.0,2.0,33200.0,45542.0,213675.0,100.0,6.0,0.0,18.0,25.0,16.0,7.0,11.0,5.0,11.0,2.0,0.0,11.0,710.0,714.0,21000.0,21000.0,21000.0,11.99,467.03,82000.0,15.07,0.0,730.0,20000.0,0.0,18.0,0.0,27092.0,35.0,734.0,0.0,0.0,22353.07,22353.07,21000.0,1353.07,34.0,20052.89,Jul-2016,Aug-2018, 60 months,C,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,NY,C1
173,8926.0,3.0,1.0,0.0,0.0,17200.0,53.0,3415.0,2.0,1.0,10578.0,0.0,0.0,4.0,2.0,107112.0,139.0,1.0,1.0,5.0,7900.0,21338.0,132044.0,84.2,2.0,0.0,13.0,8.0,6.0,5.0,5.0,3.0,4.0,2.0,0.0,5.0,715.0,719.0,10500.0,10500.0,10500.0,8.49,331.42,60000.0,15.39,1.0,685.0,23221.0,0.0,13.0,1.0,10760.0,62.6,689.0,0.0,0.0,11737.5013592962,11737.5,10500.0,1237.5,19.0,4458.64,Dec-2017,Mar-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,WV,B1
174,198.0,11.0,2.0,1.0,0.0,8900.0,27.0,364.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,2380.0,175.0,5.0,5.0,1.0,1200.0,2380.0,8900.0,100.0,2.0,7233.0,12.0,15.0,12.0,1.0,5.0,5.0,12.0,3.0,0.0,8.0,525.0,529.0,4575.0,4575.0,4575.0,17.27,163.73,56000.0,10.03,1.0,665.0,0.0,1.0,12.0,0.0,2380.0,27.0,669.0,0.0,0.0,1659.25,1659.25,1044.77,614.48,17.0,163.73,Nov-2016,Sep-2017, 36 months,D,Charged Off,RENT,Not Verified,house,NJ,D3
175,6916.0,4.0,2.0,4.0,0.0,14400.0,68.0,64.0,3.0,2.0,48949.0,1.0,1.0,2.0,3.0,55327.0,45.0,2.0,2.0,0.0,2800.0,55327.0,63456.0,100.0,3.0,0.0,8.0,7.0,6.0,4.0,1.0,1.0,5.0,1.0,0.0,5.0,630.0,634.0,5000.0,5000.0,5000.0,11.48,164.84,17000.0,27.9,0.0,690.0,49056.0,1.0,8.0,0.0,6378.0,44.3,694.0,0.0,0.0,5852.441509866,5852.44,5000.0,852.44,11.0,1739.41,Mar-2018,Mar-2018, 36 months,B,Fully Paid,RENT,Source Verified,other,NH,B5
176,28824.0,2.0,0.0,0.0,0.0,24900.0,54.0,2696.0,0.0,0.0,101301.0,2.0,1.0,1.0,0.0,317061.0,159.0,26.0,8.0,1.0,9700.0,107191.0,357341.0,100.0,1.0,0.0,12.0,17.0,8.0,8.0,12.0,3.0,3.0,1.0,0.0,3.0,670.0,674.0,8000.0,8000.0,8000.0,6.99,246.99,45000.0,15.15,0.0,790.0,107711.0,0.0,12.0,0.0,5890.0,23.7,794.0,0.0,0.0,8890.6603065945,8890.66,8000.0,890.66,26.0,246.61,Jan-2019,Jan-2019, 36 months,A,Fully Paid,MORTGAGE,Not Verified,home_improvement,RI,A3
177,493.0,8.0,2.0,0.0,0.0,19200.0,28.0,1946.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5426.0,128.0,9.0,9.0,0.0,3000.0,5426.0,19200.0,86.7,2.0,0.0,12.0,15.0,12.0,0.0,5.0,4.0,7.0,3.0,1.0,7.0,560.0,564.0,5000.0,5000.0,5000.0,11.99,166.05,30000.0,9.16,0.0,675.0,0.0,0.0,12.0,2.0,5426.0,28.3,679.0,0.0,0.0,5320.27,5320.27,4193.7,945.52,15.0,166.05,Aug-2018,Mar-2019, 36 months,C,Charged Off,RENT,Source Verified,debt_consolidation,MD,C1
178,8372.0,0.0,0.0,0.0,0.0,78700.0,16.0,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100468.0,375.0,34.0,34.0,3.0,52500.0,12854.0,186900.0,100.0,0.0,0.0,15.0,19.0,13.0,4.0,11.0,5.0,4.0,4.0,0.0,4.0,795.0,799.0,9075.0,9075.0,9075.0,5.32,273.3,40000.0,8.39,0.0,815.0,0.0,0.0,15.0,0.0,12854.0,16.3,819.0,0.0,0.0,9723.3786867047,9723.38,9075.0,648.38,26.0,3990.79,Nov-2017,Mar-2019, 36 months,A,Fully Paid,MORTGAGE,Not Verified,credit_card,MT,A1
179,23030.0,5.0,1.0,4.0,0.0,39400.0,55.0,11067.0,1.0,1.0,63173.0,4.0,0.0,5.0,1.0,276355.0,190.0,1.0,1.0,4.0,29800.0,80670.0,354971.0,100.0,1.0,0.0,13.0,18.0,7.0,15.0,10.0,5.0,4.0,4.0,0.0,4.0,635.0,639.0,24000.0,24000.0,24000.0,12.88,544.61,75181.21,31.57,0.0,720.0,107671.0,1.0,13.0,0.0,17497.0,44.4,724.0,10620.82,10620.82,20772.46,20772.46,13379.18,7393.28,37.0,544.61,Mar-2019,Mar-2019, 60 months,C,Current,MORTGAGE,Not Verified,debt_consolidation,VA,C2
180,2002.0,0.0,0.0,0.0,0.0,12400.0,81.0,6158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.0,140.0,26.0,26.0,0.0,8400.0,10009.0,12400.0,100.0,0.0,0.0,5.0,7.0,5.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,715.0,719.0,12500.0,12500.0,12500.0,7.49,388.78,52000.0,6.83,0.0,705.0,0.0,0.0,5.0,0.0,10009.0,80.7,709.0,0.0,0.0,13622.938867681,13622.94,12500.0,1122.94,7.0,7026.68,Jul-2017,Mar-2019, 36 months,A,Fully Paid,RENT,Not Verified,credit_card,CA,A4
181,24412.0,8.0,1.0,1.0,2.0,13200.0,73.0,2256.0,2.0,0.0,30775.0,4.0,2.0,4.0,1.0,341767.0,146.0,13.0,5.0,2.0,10100.0,41813.0,364600.0,100.0,2.0,0.0,15.0,16.0,9.0,8.0,10.0,6.0,8.0,6.0,0.0,8.0,610.0,614.0,19600.0,19600.0,19600.0,15.77,474.25,80000.0,18.99,0.0,710.0,43708.0,1.0,15.0,0.0,11038.0,81.1,714.0,0.0,0.0,15201.89,15201.89,7248.65,6073.27,26.0,497.96,Jun-2018,Nov-2018, 60 months,D,Charged Off,MORTGAGE,Source Verified,debt_consolidation,NH,D1
182,40315.0,3.0,1.0,1.0,0.0,17900.0,38.0,0.0,2.0,1.0,8496.0,1.0,0.0,1.0,0.0,201577.0,33.0,9.0,9.0,1.0,8000.0,10689.0,225820.0,100.0,1.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,755.0,759.0,35000.0,35000.0,35000.0,13.99,1196.05,90000.0,10.97,0.0,740.0,10070.0,0.0,5.0,0.0,2193.0,12.3,744.0,0.0,0.0,43771.293523155895,43771.29,35000.0,8771.29,7.0,7315.86,Dec-2018,Dec-2018, 36 months,C,Fully Paid,MORTGAGE,Source Verified,debt_consolidation,FL,C4
183,22858.0,3.0,6.0,1.0,6.0,25000.0,74.0,7762.0,1.0,1.0,63294.0,1.0,1.0,4.0,0.0,365724.0,101.0,8.0,8.0,3.0,12500.0,81296.0,406511.0,95.7,2.0,428.0,16.0,12.0,10.0,8.0,5.0,4.0,10.0,4.0,0.0,10.0,690.0,694.0,28000.0,28000.0,28000.0,8.49,574.33,75000.0,24.83,0.0,685.0,85509.0,0.0,16.0,0.0,18002.0,72.0,689.0,0.0,0.0,32339.7724681812,32339.77,28000.0,4339.77,23.0,17440.21,Apr-2018,Jul-2018, 60 months,B,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,GA,B1
184,4165.0,5.0,5.0,0.0,3.0,24300.0,65.0,3619.0,3.0,1.0,28603.0,1.0,1.0,3.0,2.0,37485.0,414.0,6.0,5.0,0.0,20300.0,37485.0,57447.0,91.7,3.0,200.0,10.0,8.0,6.0,3.0,5.0,4.0,4.0,3.0,0.0,4.0,565.0,569.0,14000.0,14000.0,14000.0,15.77,338.75,45500.0,19.24,0.0,690.0,29581.0,0.0,10.0,0.0,6297.0,25.9,694.0,0.0,0.0,8888.09,8888.09,4545.51,3892.58,12.0,338.75,Feb-2018,Mar-2019, 60 months,D,Charged Off,RENT,Not Verified,debt_consolidation,TX,D1
185,42637.0,6.0,3.0,0.0,2.0,18100.0,73.0,1750.0,5.0,3.0,4237.0,1.0,1.0,1.0,2.0,426371.0,269.0,0.0,0.0,4.0,2300.0,16869.0,493100.0,80.8,4.0,0.0,10.0,21.0,8.0,1.0,9.0,2.0,5.0,2.0,3.0,5.0,550.0,554.0,16000.0,16000.0,16000.0,9.8,514.78,99906.0,6.97,0.0,660.0,5000.0,1.0,10.0,1.0,12632.0,69.8,664.0,0.0,0.0,18510.0466467427,18510.05,16000.0,2510.05,26.0,514.53,Jan-2019,Feb-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,credit_card,NY,B3
186,1409.0,4.0,0.0,1.0,0.0,58000.0,18.0,8082.0,4.0,2.0,1223.0,0.0,0.0,1.0,0.0,16909.0,193.0,7.0,7.0,0.0,38200.0,16909.0,63281.0,100.0,2.0,0.0,13.0,18.0,12.0,2.0,7.0,4.0,8.0,4.0,0.0,10.0,720.0,724.0,14000.0,14000.0,14000.0,5.32,421.61,120000.0,6.73,0.0,775.0,5281.0,0.0,13.0,0.0,15686.0,16.9,779.0,0.0,0.0,14937.2390231814,14937.24,14000.0,937.24,20.0,320.89,Jul-2018,Sep-2018, 36 months,A,Fully Paid,RENT,Not Verified,debt_consolidation,CA,A1
187,4987.0,8.0,4.0,0.0,2.0,58400.0,38.0,9229.0,6.0,4.0,54795.0,2.0,1.0,4.0,3.0,74809.0,134.0,3.0,3.0,0.0,35200.0,74809.0,120823.0,98.0,5.0,0.0,16.0,21.0,12.0,31.0,7.0,5.0,3.0,3.0,0.0,4.0,785.0,789.0,24000.0,24000.0,24000.0,8.49,757.51,72000.0,22.8,0.0,715.0,62423.0,0.0,16.0,0.0,20014.0,34.3,719.0,0.0,0.0,27064.651232999,27064.65,24000.0,3064.65,52.0,6640.18,May-2018,Mar-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,TX,B1
188,3255.0,3.0,0.0,0.0,0.0,32700.0,75.0,10007.0,2.0,0.0,29319.0,1.0,0.0,7.0,0.0,52074.0,159.0,18.0,18.0,1.0,23500.0,52074.0,69518.0,100.0,0.0,0.0,17.0,15.0,10.0,16.0,9.0,5.0,6.0,5.0,0.0,7.0,685.0,689.0,35000.0,35000.0,35000.0,13.99,1196.05,75000.0,18.19,0.0,685.0,36818.0,0.0,17.0,0.0,22755.0,69.6,689.0,0.0,0.0,36128.45,36128.45,35000.0,1128.45,32.0,33804.36,Apr-2016,Sep-2017, 36 months,C,Fully Paid,OWN,Source Verified,debt_consolidation,FL,C4
189,30813.0,2.0,2.0,0.0,0.0,167010.0,83.0,24007.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,369766.0,459.0,5.0,5.0,5.0,58810.0,63425.0,445111.0,100.0,2.0,0.0,12.0,18.0,10.0,6.0,10.0,10.0,10.0,5.0,0.0,9.0,710.0,714.0,14550.0,14550.0,14550.0,15.77,352.06,70000.0,34.44,0.0,720.0,0.0,0.0,13.0,0.0,138287.0,83.0,724.0,6687.85,6687.85,13346.41,13346.41,7862.15,5484.26,27.0,352.06,Feb-2019,Mar-2019, 60 months,D,Current,MORTGAGE,Verified,debt_consolidation,FL,D1
190,2858.0,3.0,3.0,0.0,0.0,18400.0,64.0,1831.0,2.0,1.0,13968.0,1.0,1.0,2.0,0.0,22866.0,72.0,10.0,9.0,0.0,10300.0,22866.0,35502.0,100.0,2.0,0.0,9.0,8.0,7.0,2.0,4.0,3.0,6.0,3.0,0.0,6.0,670.0,674.0,8000.0,8000.0,8000.0,11.48,263.74,21610.0,31.06,0.0,705.0,17102.0,0.0,9.0,0.0,8898.0,48.4,709.0,0.0,0.0,9155.9625883882,9155.96,8000.0,1155.96,10.0,4421.4,Aug-2017,Feb-2019, 36 months,B,Fully Paid,RENT,Verified,credit_card,TN,B5
191,10159.0,5.0,2.0,0.0,1.0,172100.0,59.0,7225.0,3.0,2.0,22505.0,2.0,1.0,2.0,2.0,335236.0,314.0,1.0,1.0,2.0,104500.0,116208.0,468631.0,100.0,3.0,0.0,33.0,32.0,28.0,3.0,23.0,19.0,23.0,15.0,0.0,23.0,735.0,739.0,32400.0,32400.0,32400.0,9.8,685.23,106284.0,24.11,0.0,730.0,21758.0,2.0,33.0,0.0,90930.0,52.8,734.0,13746.6,13746.6,26038.74,26038.74,18653.4,7385.34,38.0,685.23,Mar-2019,Mar-2019, 60 months,B,Current,MORTGAGE,Source Verified,credit_card,TX,B3
192,3579.0,7.0,0.0,4.0,1.0,14400.0,86.0,1547.0,3.0,1.0,74316.0,4.0,2.0,14.0,2.0,78735.0,102.0,6.0,4.0,0.0,5200.0,78735.0,91319.0,100.0,3.0,0.0,23.0,12.0,9.0,27.0,5.0,3.0,3.0,2.0,0.0,3.0,675.0,679.0,3600.0,3600.0,3600.0,13.44,122.07,25000.0,26.45,0.0,710.0,76919.0,0.0,23.0,0.0,4419.0,30.7,714.0,0.0,0.0,4280.1895470053005,4280.19,3600.0,680.19,39.0,1601.37,Dec-2017,Jul-2018, 36 months,C,Fully Paid,RENT,Source Verified,debt_consolidation,PA,C3
193,8783.0,8.0,1.0,2.0,0.0,35500.0,60.0,8086.0,3.0,1.0,46381.0,5.0,3.0,4.0,3.0,166878.0,209.0,0.0,0.0,4.0,25100.0,75203.0,232011.0,97.4,4.0,0.0,19.0,25.0,14.0,8.0,15.0,8.0,11.0,8.0,1.0,12.0,715.0,719.0,10500.0,10500.0,10500.0,13.99,358.82,110000.0,30.73,1.0,660.0,77111.0,1.0,19.0,0.0,28822.0,81.2,664.0,0.0,0.0,11399.8,11399.8,10500.0,899.8,38.0,8908.46,Sep-2016,Mar-2019, 36 months,C,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,CA,C4
194,27070.0,9.0,3.0,6.0,3.0,9600.0,83.0,1955.0,4.0,1.0,30552.0,5.0,1.0,3.0,2.0,297766.0,257.0,1.0,1.0,2.0,8400.0,36112.0,387088.0,90.9,2.0,0.0,11.0,9.0,7.0,11.0,6.0,6.0,7.0,6.0,2.0,7.0,650.0,654.0,3000.0,3000.0,3000.0,11.48,98.9,105000.0,12.09,0.0,685.0,33828.0,1.0,11.0,0.0,5560.0,57.9,689.0,0.0,0.0,3555.1248427503,3555.12,3000.0,555.12,22.0,197.3,Dec-2018,Dec-2018, 36 months,B,Fully Paid,MORTGAGE,Verified,home_improvement,CA,B5
195,1558.0,10.0,3.0,0.0,0.0,19800.0,64.0,2116.0,9.0,5.0,10128.0,1.0,1.0,2.0,2.0,20258.0,63.0,2.0,2.0,0.0,8600.0,20258.0,31669.0,100.0,6.0,0.0,13.0,14.0,11.0,2.0,5.0,4.0,8.0,3.0,0.0,8.0,610.0,614.0,16000.0,16000.0,16000.0,14.85,553.48,43000.0,17.11,0.0,675.0,11869.0,0.0,13.0,0.0,10130.0,51.2,679.0,0.0,0.0,19924.2992667584,19924.3,16000.0,3924.3,16.0,567.76,Jan-2019,Feb-2019, 36 months,C,Fully Paid,RENT,Source Verified,credit_card,NY,C5
196,6376.0,5.0,0.0,9.0,1.0,38700.0,54.0,3948.0,3.0,0.0,40390.0,2.0,0.0,5.0,0.0,108395.0,189.0,19.0,15.0,2.0,19700.0,56306.0,164865.0,100.0,0.0,0.0,19.0,19.0,13.0,10.0,6.0,4.0,7.0,2.0,0.0,8.0,765.0,769.0,8000.0,8000.0,8000.0,7.49,248.82,57000.0,25.01,0.0,740.0,65365.0,0.0,19.0,0.0,15916.0,41.1,744.0,0.0,0.0,8973.886928836,8973.89,8000.0,973.89,31.0,248.55,Jan-2019,Jan-2019, 36 months,A,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,PA,A4
197,5327.0,0.0,0.0,1.0,0.0,26400.0,61.0,5596.0,0.0,0.0,23951.0,0.0,0.0,3.0,0.0,42613.0,138.0,49.0,42.0,0.0,25200.0,42613.0,70472.0,100.0,0.0,0.0,8.0,8.0,5.0,12.0,5.0,4.0,4.0,4.0,0.0,5.0,660.0,664.0,19500.0,19500.0,19500.0,7.49,606.49,85000.0,13.74,0.0,730.0,44072.0,0.0,8.0,0.0,18662.0,70.7,734.0,0.0,0.0,21816.261204673,21816.26,19500.0,2316.26,20.0,609.4,Jan-2019,Jan-2019, 36 months,A,Fully Paid,RENT,Not Verified,debt_consolidation,CA,A4
198,113218.0,1.0,3.0,0.0,0.0,60800.0,7.0,3050.0,0.0,0.0,32185.0,1.0,0.0,1.0,0.0,679308.0,361.0,38.0,15.0,2.0,55000.0,36295.0,797960.0,100.0,0.0,0.0,7.0,13.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,3.0,835.0,839.0,2000.0,2000.0,2000.0,8.49,63.13,140000.0,6.78,0.0,845.0,40660.0,1.0,7.0,0.0,4110.0,6.8,850.0,0.0,0.0,2091.18,2091.18,2000.0,76.18,16.0,1960.21,Jun-2016,Jun-2016, 36 months,B,Fully Paid,MORTGAGE,Source Verified,other,SC,B1
199,8705.0,5.0,4.0,12.0,2.0,73500.0,50.0,7009.0,4.0,1.0,39393.0,0.0,0.0,5.0,2.0,200216.0,139.0,1.0,1.0,6.0,43600.0,61315.0,293017.0,97.3,2.0,0.0,23.0,22.0,16.0,10.0,9.0,6.0,6.0,3.0,0.0,7.0,740.0,744.0,16000.0,16000.0,16000.0,5.32,481.84,96000.0,14.45,0.0,725.0,48119.0,1.0,23.0,0.0,21922.0,29.8,729.0,0.0,0.0,16700.539229686998,16700.54,16000.0,700.54,38.0,11893.96,Dec-2016,Dec-2016, 36 months,A,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,MN,A1
200,24122.0,11.0,9.0,5.0,6.0,46500.0,73.0,3415.0,6.0,2.0,59658.0,3.0,2.0,2.0,3.0,385952.0,225.0,4.0,2.0,5.0,9700.0,86900.0,426956.0,100.0,5.0,300.0,16.0,13.0,12.0,12.0,5.0,5.0,10.0,4.0,0.0,11.0,675.0,679.0,3500.0,3500.0,3500.0,10.78,114.23,122400.0,17.97,0.0,660.0,77656.0,2.0,16.0,3.0,27242.0,58.6,664.0,0.0,0.0,3898.8609218097,3898.86,3500.0,398.86,30.0,2304.88,Apr-2017,Mar-2019, 36 months,B,Fully Paid,MORTGAGE,Source Verified,vacation,CA,B4
201,37787.0,4.0,1.0,3.0,0.0,154000.0,49.0,5688.0,2.0,0.0,19827.0,2.0,0.0,3.0,0.0,377868.0,273.0,15.0,15.0,4.0,15000.0,111361.0,473886.0,88.9,0.0,0.0,11.0,20.0,7.0,21.0,5.0,2.0,5.0,2.0,4.0,5.0,795.0,799.0,14000.0,14000.0,14000.0,9.17,291.78,94000.0,32.3,0.0,715.0,39386.0,0.0,11.0,0.0,91534.0,45.7,719.0,5887.54,5887.54,11098.33,11098.33,8112.46,2985.87,45.0,291.78,Mar-2019,Mar-2019, 60 months,B,Current,RENT,Source Verified,debt_consolidation,NC,B2
202,7237.0,5.0,3.0,0.0,2.0,17900.0,70.0,7079.0,2.0,1.0,46878.0,3.0,1.0,4.0,1.0,65133.0,86.0,12.0,1.0,0.0,17900.0,65133.0,93391.0,100.0,2.0,0.0,9.0,8.0,5.0,4.0,8.0,5.0,5.0,5.0,0.0,5.0,600.0,604.0,24000.0,24000.0,24000.0,11.48,791.2,95000.0,26.89,0.0,675.0,75491.0,1.0,9.0,0.0,18255.0,102.0,679.0,0.0,0.0,28466.974940296,28466.97,24000.0,4466.97,12.0,1604.44,Jan-2019,Jan-2019, 36 months,B,Fully Paid,OWN,Verified,debt_consolidation,IL,B5
